# PING PONG measurements (in us)
# Executed at: 12405.627534
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   287        100 257.42    246    634        100  74.69     67    389          0      0      0      0
   288        100 253.41    245    629        100  68.59     67     87          0      0      0      0
   289        100 253.15    245    628        100  68.06     67     75          0      0      0      0
   290        100 256.83    246    857        100  68.11     67     77          0      0      0      0
   291        100 253.85    246    624        100  68.25     67     81          0      0      0      0
   292        100 252.67    246    709        100     69     67    154          0      0      0      0
   293        100 263.24    246    796        100   75.7     67    493          0      0      0      0
   294        100 250.11    245    490        100  67.94     67     81          0      0      0      0
   295        100 253.09    245    632        100  73.78     67    443          0      0      0      0
   296        100 263.71    245   1133        100  77.12     67    940          0      0      0      0
   297        100 254.18    245    628        100     74     67    438          0      0      0      0
   298        100 249.23    245    378        100  67.99     67     74          0      0      0      0
   299        100 280.89    245   2371        100  69.27     67    119          0      0      0      0
   300        100 258.17    245   1030        100  69.46     67    168          0      0      0      0
   301        100 250.48    246    516        100  68.29     67     82          0      0      0      0
   302        100 258.14    246    666        100  70.12     67    201          0      0      0      0
   303        100 253.76    246    648        100  71.94     67    444          0      0      0      0
   304        100 248.36    246    323        100  67.98     67     74          0      0      0      0
   305        100 355.34    246  10411        100 169.31     67  10048          0      0      0      0
   306        100 248.43    246    320        100  68.06     67     76          0      0      0      0
   307        100 267.84    246   1758        100  68.34     67     82          0      0      0      0
   308        100 254.73    246    633        100  72.23     67    443          0      0      0      0
   309        100 248.18    246    315        100  67.94     67     74          0      0      0      0
   310        100 353.63    246  10659        100  69.39     67    147          0      0      0      0
   311        100 262.58    246    697        100  72.58     67    447          0      0      0      0
   312        100 265.42    246    856        100  73.47     67    445          0      0      0      0
   313        100  250.5    246    506        100  68.35     67     80          0      0      0      0
   314        100 257.37    245    750        100  68.32     67     84          0      0      0      0
   315        100 299.72    246   5019        100  68.54     67     89          0      0      0      0
   316        100 253.11    246    605        100  69.13     67    172          0      0      0      0
   317        100 251.85    246    559        100  68.75     67     93          0      0      0      0
   318        100 260.36    246    729        100  68.91     67     91          0      0      0      0
   319        100 253.06    245    629        100  72.42     67    440          0      0      0      0
   320        100 250.47    246    353        100  69.48     67    152          0      0      0      0
   321        100 256.31    245    628        100   68.8     67    143          0      0      0      0
   322        100 249.28    245    417        100  68.12     67     81          0      0      0      0
   323        100 255.39    246    555        100  71.09     67    364          0      0      0      0
   324        100 251.89    246    599        100   69.2     67    127          0      0      0      0
   325        100 255.04    246    630        100  71.07     67    352          0      0      0      0
   326        100  252.2    245    622        100  71.57     67    430          0      0      0      0
   327        100 257.12    246    670        100  72.45     67    471          0      0      0      0
   328        100 252.84    245    610        100  69.51     67    192          0      0      0      0
   329        100 258.14    246    631        100  71.38     67    331          0      0      0      0
   330        100 262.52    245   1346        100  78.44     67   1085          0      0      0      0
   331        100 258.72    246    700        100  71.91     67    435          0      0      0      0
   332        100 252.54    246    674        100  69.01     67    140          0      0      0      0
   333        100 255.62    246    626        100  71.88     67    439          0      0      0      0
   334        100 249.36    246    368        100  68.04     67     74          0      0      0      0
   335        100 268.44    246    924        100  73.51     67    553          0      0      0      0
   336        100 252.59    246    504        100  69.29     67    178          0      0      0      0
   337        100 251.05    246    548        100  67.92     67     74          0      0      0      0
   338        100 267.59    246    863        100  72.98     67    332          0      0      0      0
   339        100 249.31    245    362        100  68.34     67     87          0      0      0      0
   340        100 252.63    246    627        100  69.72     67    180          0      0      0      0
   341        100  253.6    245    571        100  67.93     67     74          0      0      0      0
   342        100 253.45    245    636        100  68.05     67     74          0      0      0      0
   343        100 249.35    245    349        100  68.29     67     85          0      0      0      0
   344        100 336.06    245   8858        100  69.82     67    186          0      0      0      0
   345        100 254.93    246    899        100   68.1     67     78          0      0      0      0
   346        100 253.33    246    631        100  72.73     67    442          0      0      0      0
   347        100 304.12    246   4965        100   69.1     67     88          0      0      0      0
   348        100 251.27    245    432        100  68.55     67     86          0      0      0      0
   349        100 323.96    246   7803        100  68.29     67    100          0      0      0      0
   350        100 249.06    246    365        100   68.9     67    157          0      0      0      0
   351        100 248.49    246    309        100  68.34     67     80          0      0      0      0
   352        100 444.15    246  18731        100  72.75     68    443          0      0      0      0
   353        100  249.2    246    379        100  68.04     67     76          0      0      0      0
   354        100 253.02    246    633        100  68.76     67    122          0      0      0      0
   355        100 366.45    246  10378        100  68.98     67    117          0      0      0      0
   356        100 254.64    246    633        100  69.03     67    157          0      0      0      0
   357        100 326.87    246   7551        100  141.3     67   7327          0      0      0      0
   358        100 264.24    246   1025        100  74.26     67    438          0      0      0      0
   359        100 257.79    246    626        100  68.74     67    121          0      0      0      0
   360        100 459.61    246  21121        100  69.27     67    140          0      0      0      0
   361        100  253.4    245    635        100  68.16     67     75          0      0      0      0
   362        100 374.32    245  12859        100  68.22     67    101          0      0      0      0
   363        100 249.55    246    358        100  68.29     67     82          0      0      0      0
   364        100 253.63    246    627        100  68.27     67     77          0      0      0      0
   365        100  314.5    245   6673        100  68.26     67     85          0      0      0      0
   366        100  248.9    246    399        100  69.34     67    210          0      0      0      0
   367        100  396.1    245  15052        100  68.83     67    107          0      0      0      0
   368        100 254.41    246    539        100  71.69     67    307          0      0      0      0
   369        100  254.3    245    631        100  70.16     67    273          0      0      0      0
   370        100 366.96    245  11392        100   71.1     67    319          0      0      0      0
   371        100 252.96    245    735        100  68.74     67    153          0      0      0      0
   372        100 414.31    245  16890        100 232.87     67  16476          0      0      0      0
   373        100 250.14    245    460        100  69.97     67    278          0      0      0      0
   374        100 260.38    246    945        100  68.77     67     81          0      0      0      0
   375        100 333.94    246   8065        100 145.83     67   7789          0      0      0      0
   376        100 249.89    245    481        100  67.93     67     75          0      0      0      0
   377        100 359.76    245  11298        100  69.92     67    152          0      0      0      0
   378        100 252.19    245    525        100  70.67     67    340          0      0      0      0
   379        100 253.46    246    522        100  72.75     67    332          0      0      0      0
   380        100 376.77    246  12401        100  70.18     67    212          0      0      0      0
   381        100 249.94    245    495        100  70.72     67    309          0      0      0      0
   382        100 342.44    246   8154        100  73.57     67    377          0      0      0      0
   383        100 248.83    246    326        100   68.9     67    118          0      0      0      0
   384        100 257.61    246    631        100  73.09     67    431          0      0      0      0
   385        100 444.84    246  19171        100 260.27     67  18876          0      0      0      0
   386        100 251.86    245    465        100  68.13     67     75          0      0      0      0
   387        100 353.47    246  10132        100 167.76     67   9860          0      0      0      0
   388        100 249.93    246    479        100  70.46     67    292          0      0      0      0
   389        100 266.73    246   1660        100  81.85     67   1389          0      0      0      0
   390        100 321.74    246   7219        100  70.18     67    206          0      0      0      0
