# PING PONG measurements (in us) 
# Executed at: Wed Feb 02 15:15:47 2011
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   220        100    234    116   7295        100    158      5   6925        100     31      3    348
   221        100    182    116   2610        100     91      4    303        100     22      3    284
   222        100    140    115    529        100     93      4    312        100     16      3    207
   223        100    136    116    513        100     91      4    296        100     15      3     65
   224        100    154    115   1981        100    108      4   1552        100     15      3     68
   225        100    238    116   9456        100     97      4    472        100     18      3    408
   226        100    136    115    543        100     90      4    321        100     16      3    146
   227        100    135    115    488        100     91      4    291        100     15      3    160
   228        100    139    116    506        100     91      4    279        100     15      3     98
   229        100    134    115    502        100     91      5    286        100     14      3     67
   230        100    136    116    553        100     91      4    265        100     15      3     57
   231        100    135    115    499        100     91      4    289        100     15      3     67
   232        100    134    115    518        100     93      4    307        100     14      3     57
   233        100    137    115    503        100     91      4    287        100     16      3    168
   234        100    134    115    493        100     90      4    294        100     15      3     99
   235        100    139    115    524        100     96      4    500        100     15      3    147
   236        100    135    115    521        100     91      4    303        100     15      3     57
   237        100    134    115    483        100     91      4    288        100     16      3    125
   238        100    135    115    526        100     90      4    298        100     15      3     77
   239        100    135    115    521        100     92      4    287        100     14      3     57
   240        100    140    115    569        100     92      4    303        100     15      3    118
   241        100    137    116    492        100     91      4    292        100     15      3     57
   242        100    135    115    497        100     91      4    281        100     15      3    111
   243        100    134    116    505        100     88      4    262        100     15      3     84
   244        100    134    116    483        100     92      4    287        100     14      3     57
   245        100    136    115    498        100     91      4    281        100     15      3     97
   246        100    138    116    510        100     91      4    290        100     15      3     58
   247        100    135    116    526        100     91      4    261        100     15      3    163
   248        100    135    115    493        100     90      4    278        100     15      3     58
   249        100    134    115    576        100     91      4    318        100     14      3     57
   250        100    137    116    641        100     90      4    354        100     16      3     58
   251        100    136    115    501        100     92      4    276        100     14      3     57
   252        100    136    115    489        100     90      4    291        100     15      3     61
   253        100    156    115   2540        100     94      4    287        100     14      3     57
   254        100    135    115    511        100     91      5    237        100     15      3    131
   255        100    137    116    488        100     90      4    289        100     16      3     77
   256        100    141    116    662        100     93      5    371        100     18      3    420
   257        100    138    115    665        100     90      4    309        100     16      3     57
   258        100    138    116    489        100     95      4    335        100     14      3     58
   259        100    137    115    506        100     91      4    307        100     15      3     64
   260        100    135    115    532        100     91      4    299        100     16      3    153
   261        100    134    115    489        100     91      4    246        100     15      3    116
   262        100    134    115    503        100     89      4    296        100     15      3     67
   263        100    146    116    560        100     97      4    397        100     16      3    123
   264        100    136    116    532        100     93      4    324        100     14      3     57
   265        100    135    116    517        100     88      4    255        100     15      3     59
   266        100    135    115    550        100     89      4    158        100     15      3     58
   267        100    140    116    605        100     97      4    594        100     14      3     64
   268        100    139    116    459        100     92      4    412        100     15      3     57
   269        100    136    116    501        100     92      4    283        100     15      3     67
   270        100    140    116    618        100     96      4    604        100     15      3     66
   271        100    137    116    532        100     93      4    319        100     14      3     64
   272        100    135    115    505        100     93      4    293        100     14      3     58
   273        100    136    115    501        100     90      5    301        100     15      3     68
   274        100    135    116    510        100     92      4    293        100     14      3     66
   275        100    154    116    868        100    109      4    609        100     14      3     69
   276        100    136    116    520        100     90      4    316        100     16      3    118
   277        100    137    116    499        100     93      4    288        100     17      3    326
   278        100    134    116    535        100     91      4    318        100     14      3     57
   279        100    136    116    484        100     93      4    286        100     14      3     67
   280        100    135    116    508        100     89      4    249        100     16      3    162
   281        100    142    116    617        100     94      4    278        100     19      3    522
   282        100    136    116    519        100     93      4    314        100     14      3     57
   283        100    139    116    652        100     91      4    402        100     15      3     67
   284        100    135    116    490        100     91      4    278        100     15      3     69
   285        100    157    115   2695        100     90      5    323        100     15      3     67
   286        100    141    116    488        100     95      4    474        100     16      3    165
   287        100    138    116    633        100     93      5    318        100     15      3     58
   288        100    176    115   2570        100     91      4    371        100     18      3    295
   289        100    141    115    641        100     92      4    308        100     18      3    376
   290        100    135    116    540        100     90      4    250        100     14      3     57
   291        100    137    115    521        100     92      5    287        100     15      3     69
   292        100    139    115    589        100     97      4    575        100     14      3     84
   293        100    137    116    505        100     89      4    287        100     17      3    188
   294        100    135    115    488        100     92      4    290        100     15      3    174
   295        100    137    116    547        100     92      4    264        100     14      3     67
   296        100    136    115    508        100     91      4    292        100     15      3     67
   297        100    140    115    749        100     90      4    294        100     17      3    178
   298        100    136    116    522        100     92      4    312        100     15      3     57
   299        100    136    116    550        100     93      4    333        100     15      3    123
   300        100    135    116    506        100     89      4    290        100     15      3     64
   301        100    135    116    531        100     91      4    246        100     15      3     66
   302        100    135    115    540        100     89      4    293        100     14      3     57
   303        100    136    115    509        100     92      4    311        100     15      3     65
   304        100    149    116   1401        100     93      4    533        100     27      3   1315
   305        100    135    116    531        100     90      4    253        100     15      3     58
   306        100    135    116    604        100     90      4    321        100     15      3     57
   307        100    137    116    648        100     91      5    296        100     16      3     79
   308        100    135    116    483        100     91      4    288        100     16      3    196
   309        100    136    116    496        100     91      4    278        100     15      3     65
   310        100    136    116    496        100     91      4    280        100     15      3    104
   311        100    135    116    489        100     92      5    246        100     14      3     64
   312        100    137    115    502        100     91      4    286        100     16      3    163
   313        100    137    116    544        100     93      4    329        100     14      3     58
   314        100    136    116    493        100     90      5    293        100     16      3    108
   315        100    140    116    494        100     96      4    351        100     15      3     70
   316        100    137    115    665        100     92      4    281        100     15      3     96
   317        100    163    116   3230        100     91      4    276        100     16      3    130
   318        100    135    116    502        100     93      4    305        100     14      3     69
   319        100    136    116    491        100     90      5    292        100     16      3     67
   320        100    142    116    617        100     97      4    346        100     16      3    105
   321        100    137    115    535        100     91      4    316        100     15      3     68
   322        100    156    116   1522        100     98      4    746        100     15      3    154
   323        100    135    116    570        100     92      4    249        100     14      3     66
   324        100    138    115    500        100     91      4    298        100     17      3    213
   325        100    138    115    575        100     91      4    302        100     19      3    425
   326        100    143    116    603        100     97      4    588        100     16      3     70
   327        100    135    115    548        100     91      4    344        100     15      3     67
   328        100    135    115    516        100     91      4    246        100     15      3     66
   329        100    136    116    502        100     90      4    284        100     15      3     58
   330        100    138    116    556        100     92      4    287        100     14      3     58
   331        100    144    116    778        100     90      4    288        100     19      3    357
   332        100    137    115    525        100     93      4    296        100     15      3     67
   333        100    136    115    514        100     92      4    267        100     14      3     62
   334        100    136    116    533        100     90      4    315        100     15      3     78
   335        100    134    115    519        100     91      4    306        100     14      3     57
   336        100    137    115    509        100     91      4    301        100     15      3     77
   337        100    134    115    494        100     91      4    278        100     15      3    126
   338        100    141    116    771        100     91      4    241        100     21      3    622
   339        100    136    115    609        100     91      4    303        100     15      3     64
   340        100    142    115   1245        100     98      4   1005        100     15      3    117
   341        100    198    116   5605        100     92      5    323        100     67      3   5277
   342        100    135    116    508        100     93      4    308        100     14      3     58
   343        100    137    115    491        100     89      4    276        100     17      3    271
   344        100    136    116    651        100     91      4    300        100     15      3     66
   345        100    137    116    603        100     91      4    273        100     15      3     76
   346        100    135    116    492        100     92      4    277        100     14      3     57
   347        100    139    116    922        100     95      4    646        100     14      3     59
   348        100    138    116    511        100     90      4    290        100     18      3    282
   349        100    160    116   2979        100     94      4    282        100     14      3     58
   350        100    135    116    519        100     92      4    257        100     14      3     66
   351        100    136    116    489        100     90      4    290        100     17      3    178
   352        100    136    116    747        100     88      4    347        100     15      3     68
   353        100    138    116    583        100     92      5    293        100     15      3    154
   354        100    135    116    501        100     90      4    290        100     15      3     78
   355        100    136    115    568        100     92      5    316        100     14      3     58
   356        100    135    116    500        100     92      4    240        100     14      3     66
   357        100    135    115    485        100     91      5    287        100     15      3     67
   358        100    135    115    499        100     91      4    284        100     14      3     66
   359        100    136    116    541        100     90      4    299        100     15      3     58
   360        100    137    116    487        100     93      4    348        100     16      3    173
   361        100    137    115    512        100     90      4    236        100     15      3     57
   362        100    136    116    528        100     92      5    312        100     15      3     58
   363        100    134    115    461        100     89      4    169        100     15      3     76
   364        100    140    116    749        100     91      4    283        100     15      3    110
   365        100    134    116    462        100     89      5    175        100     16      3    122
   366        100    137    116    499        100     91      4    299        100     17      3    261
   367        100    134    115    464        100     89      4    173        100     15      3     57
   368        100    137    116    526        100     92      4    311        100     15      3     67
   369        100    135    115    470        100     91      4    258        100     15      3     57
   370        100    134    115    496        100     92      4    279        100     14      3     57
   371        100    136    115    473        100     90      4    250        100     15      3     64
   372        100    137    115    568        100     93      4    324        100     15      3     57
   373        100    137    116    658        100     90      5    305        100     16      3     75
   374        100    135    115    509        100     92      4    280        100     15      3     66
   375        100    136    115    497        100     91      5    298        100     15      3     57
   376        100    135    116    522        100     91      4    286        100     15      3     58
   377        100    151    116    562        100    105      5    508        100     15      3     59
   378        100    136    116    535        100     91      4    327        100     16      3     85
   379        100    135    116    489        100     93      4    276        100     14      3     57
   380        100    136    116    676        100     90      4    325        100     15      3     57
   381        100    164    116   2748        100     98      4    650        100     14      3     57
   382        100    138    116    516        100     92      5    261        100     18      3    319
   383        100    142    116    586        100     95      5    572        100     17      3    250
   384        100    208    116   3973        100    126      4   3349        100     15      3     67
   385        100    135    115    517        100     91      4    268        100     14      3     67
   386        100    135    115    496        100     92      4    297        100     15      3     69
   387        100    134    115    527        100     90      4    287        100     16      3    108
   388        100    138    115    484        100     94      5    309        100     15      3     58
   389        100    136    116    460        100     90      4    188        100     15      3     67
   390        100    136    116    526        100     92      4    308        100     15      3     66
   391        100    134    115    446        100     91      4    199        100     14      3     58
   392        100    135    115    537        100     91      5    324        100     15      3     57
   393        100    135     91    525        100     90      5    255        100     14      3     58
   394        100    141    116    613        100     97      5    600        100     15      3    127
   395        100    136    116    454        100     90      5    181        100     15      3     58
   396        100    136    115    492        100     93      4    276        100     14      3     57
   397        100    135    116    480        100     89      4    182        100     16      3    192
   398        100    137    115    484        100     94      4    301        100     14      3     57
   399        100    133    116    441        100     89      4    157        100     14      3     67
   400        100    138    115    515        100     94      4    369        100     15      3     66
   401        100    134    115    472        100     89      4    200        100     15      3     70
   402        100    164    116   2226        100     91      4    273        100     16      3    120
   403        100    138    115    475        100     93      4    223        100     15      3     65
   404        100    142    116    760        100     91      4    445        100     15      3     87
   405        100    147    116    494        100     99      4    467        100     17      3    222
   406        100    169    116   3003        100     96      4    299        100     14      3     65
   407        100    140    115    538        100     96      4    473        100     14      3     62
   408        100    136    116    551        100     92      4    347        100     16      3    162
   409        100    135    116    515        100     91      4    300        100     15      3    114
   410        100    139    116    494        100     91      4    280        100     16      3    160
   411        100    136    116    523        100     93      4    293        100     14      3     66
   412        100    135    115    574        100     92      4    234        100     14      3     57
   413        100    160    116   2812        100     91      4    290        100     16      3     67
   414        100    134    115    496        100     89      4    283        100     16      3    125
   415        100    135    116    537        100     92      4    320        100     15      3     67
   416        100    140    116    655        100     90      4    201        100     21      3    569
   417        100    139    115    506        100     93      4    288        100     15      3     67
   418        100    135    115    507        100     88      4    205        100     15      3     57
