# PING PONG measurements (in us) 
# Executed at: Wed Feb 02 15:16:27 2011
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   211        100    164    141    592        100    110      6    355        100     19      4     69
   212        100    205    141   4783        100    110      6    341        100     18      4     69
   213        100    164    141    606        100    110      6    312        100     20      4    250
   214        100    167    141    615        100    111      6    353        100     19      4    103
   215        100    166    141    786        100    113      6    443        100     18      5     81
   216        100    165    140    591        100    109      6    332        100     22      5    322
   217        100    167    141    595        100    112      6    356        100     20      4    187
   218        100    166    140    535        100    111      6    385        100     20      4    196
   219        100    165    141    630        100    111      6    353        100     18      4     78
   220        100    166    141    536        100    111      6    405        100     19      4     79
   221        100    170    141    629        100    114      6    371        100     20      4    185
   222        100    165    141    705        100    111      6    398        100     19      5    189
   223        100    169    141    647        100    108      6    366        100     22      4    187
   224        100    172    141    850        100    110      6    449        100     19      4     71
   225        100    170    140    630        100    111      6    364        100     20      4    135
   226        100    166    140    587        100    110      6    351        100     18      4     82
   227        100    170    141    682        100    114      6    666        100     19      5     84
   228        100    165    141    615        100    112      6    353        100     18      4     69
   229        100    169    141    682        100    114      6    304        100     18      4     80
   230        100    168    141    616        100    113      6    352        100     19      4     83
   231        100    165    140    636        100    112      6    359        100     18      4     69
   232        100    166    141    665        100    108      6    343        100     20      4     84
   233        100    161    125    603        100    105      5    335        100     19      4    148
   234        100    147    125    594        100    100      5    352        100     16      4     68
   235        100    147    125    525        100    101      5    263        100     16      4     73
   236        100    149    125    572        100    100      5    337        100     17      4     72
   237        100    160    125    635        100    104      5    619        100     20      4    467
   238        100    146    125    549        100     98      5    279        100     16      4     61
   239        100    146    125    529        100     96      5    297        100     17      4     71
   240        100    149    125    602        100    100      5    375        100     16      4    116
   241        100    145    125    536        100     97      5    264        100     17      4    162
   242        100    149    125    543        100     97      5    290        100     18      4    151
   243        100    145    125    544        100     99      5    305        100     16      4     61
   244        100    186    125   4400        100     97      5    302        100     17      4     74
   245        100    147    125    632        100     98      5    335        100     17      4     61
   246        100    145    125    527        100     96      5    315        100     17      4     67
   247        100    145    125    528        100     99      5    289        100     16      4     72
   248        100    148    125    523        100     98      5    350        100     17      4     84
   249        100    147    125    520        100    100      5    308        100     16      4     71
   250        100    151    125    842        100     94      5    166        100     24      4    745
   251        100    148    125    612        100    100      5    375        100     17      4    128
   252        100    150    125    538        100     99      5    312        100     18      4     70
   253        100    166    141    656        100    112      6    393        100     18      4     75
   254        100    166    141    573        100    107      6    207        100     20      5    172
   255        100    166    141    585        100    112      6    346        100     19      4    105
   256        100    166    141    686        100    111      6    237        100     19      4    144
   257        100    164    140    598        100    108      6    359        100     20      4    127
   258        100    167    141    603        100    113      6    416        100     18      4     69
   259        100    167    141    607        100    113      6    347        100     18      4     69
   260        100    164    141    616        100    111      6    355        100     18      4     70
   261        100    162    141    565        100    107      6    225        100     19      4     81
   262        100    165    141    600        100    109      6    342        100     20      5    138
   263        100    163    141    577        100    108      6    344        100     19      5    137
   264        100    165    141    599        100    110      6    361        100     19      5     80
   265        100    163    141    567        100    109      6    226        100     18      4     80
   266        100    168    141    793        100    111      6    343        100     18      4     69
   267        100    165    141    553        100    110      6    396        100     19      4     69
   268        100    167    141    595        100    114      6    362        100     18      5     69
   269        100    165    141    599        100    112      6    343        100     19      4     71
   270        100    171    141    603        100    112      6    345        100     22      5    192
   271        100    163    141    618        100    111      6    359        100     18      4     69
   272        100    166    141    699        100    109      6    313        100     20      4    181
   273        100    166    141    620        100    112      6    365        100     18      4     70
   274        100    177    141    713        100    116      6    699        100     19      4    141
   275        100    166    141    624        100    113      6    361        100     18      5     80
   276        100    208    141   4594        100    111      6    566        100     20      4    130
   277        100    170    141   1206        100    118      6    925        100     18      4     81
   278        100    166    141    652        100    108      6    392        100     19      4     69
   279        100    167    140    525        100    115      6    432        100     18      4     81
   280        100    167    141    624        100    110      6    361        100     20      5    145
   281        100    166    141    605        100    111      6    350        100     19      5    107
   282        100    164    141    626        100    111      6    297        100     18      5     69
   283        100    166    141    587        100    108      6    328        100     22      4    243
   284        100    165    141    594        100    112      6    339        100     18      5     69
   285        100    163    141    601        100    110      6    307        100     19      4     80
   286        100    172    141    650        100    110      6    328        100     19      4     78
   287        100    174    141    639        100    113      6    353        100     23      4    530
   288        100    166    141    766        100    111      6    361        100     19      4     69
   289        100    166    140    601        100    107      6    342        100     22      4    347
   290        100    165    141    685        100    112      6    428        100     18      5     80
   291        100    163    140    582        100    111      6    290        100     18      4     69
   292        100    165    140    596        100    108      6    338        100     20      5    133
   293        100    165    141    588        100    110      6    334        100     19      4    136
   294        100    162    141    629        100    110      6    379        100     19      4    100
   295        100    167    140    619        100    111      6    289        100     18      4     90
   296        100    166    141    625        100    109      6    364        100     20      4    162
   297        100    146    125    592        100     99      5    341        100     16      4     62
   298        100    150    125    577        100     98      5    271        100     17      4    127
   299        100    146    125    548        100     96      5    307        100     18      4    117
   300        100    145    125    523        100     98      5    314        100     16      4     70
   301        100    149    125    647        100     95      5    291        100     17      4     72
   302        100    151    125    718        100    102      5    418        100     17      4    160
   303        100    149    125    556        100     98      5    336        100     18      4    114
   304        100    147    125    598        100     98      5    349        100     18      4    136
   305        100    146    125    535        100     99      5    257        100     16      4     63
   306        100    149    125    592        100    100      5    382        100     17      4     95
   307        100    143    125    473        100     96      5    169        100     16      4     73
   308        100    183    125   3853        100     98      5    320        100     18      4    161
   309        100    143    125    475        100     96      5    185        100     16      4     61
   310        100    148    125    683        100     99      5    289        100     16      4     61
   311        100    146    125    541        100     96      5    219        100     17      4     62
   312        100    146    125    523        100     97      5    294        100     18      4    149
   313        100    144    125    481        100     95      5    175        100     16      4     61
   314        100    148    125    530        100     98      5    303        100     18      4    208
   315        100    154    125    477        100    105      6    248        100     16      4     71
   316        100    164    141    608        100    108      6    355        100     19      4     81
   317        100    166    141    576        100    110      6    339        100     21      4    302
   318        100    164    141    615        100    107      6    282        100     19      4    106
   319        100    176    141    940        100    115      6    540        100     21      5    261
   320        100    168    140    788        100    111      6    458        100     20      4     83
   321        100    167    140    866        100    111      6    354        100     18      4     85
   322        100    164    141    615        100    108      6    352        100     19      4     69
   323        100    167    141    646        100    110      6    346        100     18      4     81
   324        100    170    140   1003        100    112      6    449        100     20      4    241
   325        100    165    141    648        100    109      6    344        100     20      4    137
   326        100    169    140    710        100    108      6    350        100     20      4     84
   327        100    165    140    745        100    109      6    397        100     20      4    140
   328        100    170    141    596        100    115      6    551        100     19      4     81
   329        100    167    141    620        100    115      6    376        100     17      4     82
   330        100    185    140   2232        100    111      6    273        100     19      5    162
   331        100    165    140    670        100    110      6    373        100     19      4    170
   332        100    167    141    590        100    112      6    349        100     18      4     70
   333        100    163    140    571        100    110      6    235        100     18      4     81
   334        100    168    141    583        100    112      6    345        100     19      4     76
   335        100    175    141    624        100    117      6    543        100     18      4     79
   336        100    165    140    636        100    111      6    298        100     19      5     71
   337        100    164    141    620        100    111      6    362        100     18      5    105
   338        100    166    140    597        100    112      6    385        100     18      4     82
   339        100    165    141    634        100    110      6    282        100     18      4     69
   340        100    207    141   4699        100    109      6    377        100     20      4     81
   341        100    164    140    602        100    110      6    348        100     18      5     70
   342        100    167    140    590        100    112      6    397        100     19      4     72
   343        100    165    141    636        100    112      6    397        100     18      4     81
   344        100    163    141    526        100    106      6    186        100     18      4     69
   345        100    166    141    571        100    110      6    191        100     22      4    453
   346        100    165    141    600        100    110      6    345        100     19      4     81
   347        100    168    140    614        100    109      6    356        100     21      4    337
   348        100    169    140    728        100    111      6    340        100     19      5    107
   349        100    163    141    551        100    108      6    207        100     19      5    135
   350        100    164    141    592        100    110      6    335        100     18      5     69
   351        100    164    141    600        100    108      6    200        100     19      5     93
   352        100    167    141    757        100    112      6    422        100     19      4     90
   353        100    170    141    594        100    114      6    581        100     19      4     80
   354        100    168    141    787        100    112      6    388        100     18      4     69
   355        100    164    141    587        100    109      6    294        100     18      4     69
   356        100    166    140    590        100    111      6    353        100     20      4    140
   357        100    163    141    590        100    111      6    331        100     18      4    141
   358        100    163    141    604        100    111      6    289        100     18      4     78
   359        100    165    140    618        100    110      6    379        100     20      4    172
   360        100    165    141    660        100    111      6    329        100     20      4    179
   361        100    164    141    615        100    109      6    346        100     20      4    102
   362        100    166    140    634        100    113      6    375        100     18      4     80
   363        100    166    140    606        100    110      6    296        100     18      4     79
   364        100    168    141    588        100    109      6    348        100     19      4     70
   365        100    163    141    614        100    107      6    346        100     18      4     69
   366        100    172    141    832        100    117      6    441        100     19      5    154
   367        100    166    140    690        100    110      6    329        100     20      5    184
   368        100    172    140    595        100    115      6    419        100     19      4     82
   369        100    161    125    640        100    108      5    395        100     19      4    171
   370        100    150    125    777        100     98      5    260        100     21      4    537
   371        100    150    125    556        100     95      5    311        100     18      4    197
   372        100    189    125   4607        100     98      5    350        100     17      4     94
   373        100    150    125    623        100     98      5    314        100     17      4    111
   374        100    146    125    557        100     98      5    276        100     17      4    113
   375        100    146    125    560        100     97      5    328        100     17      4     73
   376        100    151    125    627        100    100      5    342        100     17      4     75
   377        100    147    125    549        100     98      5    327        100     17      4     68
   378        100    146    125    540        100     99      5    295        100     17      4    166
   379        100    152    125    535        100     98      5    309        100     20      4    325
   380        100    145    125    564        100     99      5    342        100     16      4     61
   381        100    151    125    546        100    102      5    502        100     16      4     72
   382        100    147    125    546        100     98      5    332        100     17      4     71
   383        100    160    125   1404        100    112      5   1371        100     16      4     72
   384        100    158    125    688        100    106      5    607        100     17      4     62
   385        100    146    125    654        100     95      5    353        100     17      4    124
   386        100    146    125    519        100     98      5    307        100     17      4     69
   387        100    165    140    482        100    110      6    358        100     19      4     82
   388        100    166    140    609        100    110      6    355        100     19      5    103
   389        100    165    141    574        100    110      6    341        100     20      4    276
   390        100    165    141    634        100    109      6    336        100     19      4     69
   391        100    164    141    616        100    110      6    379        100     19      5     99
   392        100    165    141    746        100    109      6    330        100     19      4     69
   393        100    166    141    599        100    110      6    330        100     19      5     82
   394        100    167    141    638        100    110      6    275        100     19      4    146
   395        100    165    141    847        100    110      6    347        100     18      4     70
   396        100    168    141    622        100    111      6    308        100     19      4    150
   397        100    165    141    609        100    110      6    347        100     19      4    168
   398        100    165    141    673        100    109      6    291        100     19      4    158
   399        100    164    141    616        100    111      6    341        100     18      4     69
   400        100    164    141    533        100    107      6    192        100     20      5    190
   401        100    163    141    596        100    110      6    358        100     18      4     69
   402        100    173    140   1119        100    109      6    338        100     20      4    169
   403        100    169    141    592        100    113      6    402        100     19      4     80
   404        100    206    141   4873        100    111      6    388        100     19      5     87
   405        100    170    140    594        100    110      6    334        100     19      4    151
   406        100    165    141    647        100    110      6    374        100     19      4     80
   407        100    163    141    585        100    109      6    242        100     19      5    172
   408        100    166    140    587        100    110      6    329        100     19      4     79
   409        100    166    140    588        100    110      6    354        100     19      5    107
   410        100    165    141    607        100    110      6    348        100     19      4     81
   411        100    167    141    594        100    112      6    332        100     19      4    162
   412        100    164    141    538        100    109      6    196        100     19      5    184
   413        100    167    141    606        100    112      6    452        100     20      4    127
   414        100    165    140    595        100    110      6    335        100     19      5     69
   415        100    172    141    593        100    118      6    342        100     18      4     70
   416        100    164    141    690        100    108      6    246        100     19      5     80
   417        100    172    141    795        100    114      6    531        100     19      4    139
   418        100    162    140    560        100    109      6    210        100     18      4     81
   419        100    168    140    598        100    109      6    340        100     22      4    307
   420        100    170    141    847        100    112      6    362        100     18      4     81
   421        100    166    140    649        100    110      6    407        100     19      5     82
   422        100    169    140    771        100    111      6    344        100     19      5     81
   423        100    165    141    792        100    109      6    315        100     19      4     69
   424        100    167    140    582        100    110      6    343        100     19      4     76
   425        100    167    140    556        100    113      6    325        100     18      4     70
   426        100    166    141    639        100    109      6    361        100     20      4    157
   427        100    165    141    605        100    111      6    366        100     18      4     82
   428        100    166    141    591        100    111      6    351        100     20      5    194
   429        100    164    141    591        100    111      6    332        100     19      4    174
   430        100    167    141    532        100    112      6    382        100     19      4     71
   431        100    195    141   1633        100    115      6    445        100     34      4   1000
   432        100    168    141    616        100    112      6    470        100     20      4    162
   433        100    185    125   1890        100    101      5    384        100     25      4    544
   434        100    147    125    548        100    100      5    350        100     16      4     62
   435        100    151    125    777        100     97      5    298        100     21      4    460
   436        100    184    125   4312        100     98      5    363        100     18      4    110
   437        100    146    125    558        100     98      5    261        100     16      4     72
   438        100    146    125    539        100     98      5    297        100     17      4     61
   439        100    147    125    579        100     99      6    352        100     16      4     74
   440        100    145    125    535        100     96      5    294        100     18      4    137
   441        100    153    125    653        100    105      5    638        100     16      4     61
