# PING PONG measurements (in us)
# Executed at: 13777.798443
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   281        100 147.34    122    183        100  65.65     37    125          0      0      0      0
   282        100 148.95    145    250        100  41.67     40     55          0      0      0      0
   283        100 147.91    145    192        100  40.98     40     50          0      0      0      0
   284        100 148.64    145    209        100  41.05     40     51          0      0      0      0
   285        100 148.59    123    219        100   48.6     38    125          0      0      0      0
   286        100 147.62    122    187        100  91.36     37    152          0      0      0      0
   287        100 151.91    122    387        100  73.65     38    309          0      0      0      0
   288        100 148.74    146    245        100  41.51     40     55          0      0      0      0
   289        100 148.49    146    180        100  41.05     40     51          0      0      0      0
   290        100 152.69    146    503        100  41.54     40     56          0      0      0      0
   291        100 148.45    123    279        100  48.45     38    168          0      0      0      0
   292        100 148.14    145    186        100  41.11     40     52          0      0      0      0
   293        100 149.51    145    242        100  41.38     40     56          0      0      0      0
   294        100 149.19    145    223        100   63.3     40    171          0      0      0      0
   295        100 148.12    123    194        100  95.13     38    146          0      0      0      0
   296        100 148.26    146    209        100  41.09     40     51          0      0      0      0
   297        100 147.72    122    224        100  42.81     37    112          0      0      0      0
   298        100 148.69    122    192        100  47.43     37    125          0      0      0      0
   299        100 148.89    145    226        100  41.25     40     53          0      0      0      0
   300        100 151.53    144    394        100   79.1     40    351          0      0      0      0
   301        100 148.02    122    175        100 106.96     37    140          0      0      0      0
   302        100 148.46    123    236        100  59.57     38    201          0      0      0      0
   303        100 148.15    145    195        100  41.06     40     51          0      0      0      0
   304        100 148.38    146    216        100  41.06     40     51          0      0      0      0
   305        100 148.58    146    215        100  40.82     40     43          0      0      0      0
   306        100 148.03    123    191        100  46.59     38    126          0      0      0      0
   307        100 153.26    145    525        100  44.94     40    412          0      0      0      0
   308        100 147.94    145    187        100  41.08     40     52          0      0      0      0
   309        100 148.35    144    184        100  63.23     40    124          0      0      0      0
   310        100 147.96    122    196        100  91.78     37    162          0      0      0      0
   311        100 151.18    123    415        100 105.48     38    179          0      0      0      0
   312        100 176.26    159    490        100  136.9    125    384          0      0      0      0
   313        100 162.88    130    273        100 120.94     39    237          0      0      0      0
