# PING PONG measurements (in us)
# Executed at: 14227.612297
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   297        100 208.58    177    263        100  54.29     46    152          0      0      0      0
   298        100 208.81    205    256        100  56.83     48    161          0      0      0      0
   299        100 212.83    206    557        100 156.75    150    498          0      0      0      0
   300        100 209.47    191    254        100  60.99     46    196          0      0      0      0
   301        100 209.52    205    262        100  57.97     48    170          0      0      0      0
   302        100 208.87    205    257        100 152.24    150    183          0      0      0      0
   303        100 208.26    176    242        100  58.43     45    163          0      0      0      0
   304        100 208.84    176    270        100  54.29     45    161          0      0      0      0
   305        100 209.89    204    300        100  52.63     48    151          0      0      0      0
   306        100 211.67    177    497        100 104.86     46    193          0      0      0      0
   307        100 209.35    177    291        100 108.39     45    166          0      0      0      0
   308        100 208.98    177    277        100 148.55     45    220          0      0      0      0
   309        100  214.1    205    599        100  51.16     48    229          0      0      0      0
   310        100 209.76    206    258        100 152.56    150    190          0      0      0      0
   311        100 208.85    177    261        100  74.26     46    185          0      0      0      0
   312        100 210.51    188    388        100 108.79     46    330          0      0      0      0
   313        100 209.46    205    278        100  49.13     48     60          0      0      0      0
   314        100 212.22    205    420        100  78.39     48    186          0      0      0      0
   315        100 209.49    177    244        100  93.28     45    183          0      0      0      0
   316        100 208.95    177    252        100 121.35     45    195          0      0      0      0
   317        100 208.31    176    253        100  82.92     45    197          0      0      0      0
   318        100 209.01    205    253        100  49.32     48     60          0      0      0      0
   319        100  209.3    178    252        100  53.37     46    190          0      0      0      0
   320        100 210.02    185    257        100  83.15     45    164          0      0      0      0
   321        100 211.24    177    455        100  142.3     46    396          0      0      0      0
   322        100 211.56    176    299        100  75.47     45    171          0      0      0      0
   323        100 209.13    176    275        100 121.51     45    218          0      0      0      0
   324        100 209.44    177    244        100  53.11     46    155          0      0      0      0
   325        100 208.94    205    240        100  62.74     48    161          0      0      0      0
   326        100 208.72    177    252        100  94.06     46    195          0      0      0      0
   327        100 213.52    177    472        100  122.9     45    405          0      0      0      0
   328        100 210.36    191    284        100 150.98     49    225          0      0      0      0
   329        100 225.39    204    599        100 156.48     46    534          0      0      0      0
   330        100 209.42    206    264        100  152.8    150    170          0      0      0      0
   331        100 209.38    205    243        100 152.26    150    165          0      0      0      0
   332        100 219.74    177    865        100 130.44     46    800          0      0      0      0
   333        100 212.51    177    287        100 106.67     46    231          0      0      0      0
   334        100 209.24    177    259        100  111.1     46    202          0      0      0      0
   335        100 209.13    177    271        100  51.86     45    151          0      0      0      0
   336        100 213.33    177    617        100  60.99     46    425          0      0      0      0
   337        100 209.34    203    255        100  108.8     48    195          0      0      0      0
   338        100 208.86    177    251        100 123.88     45    190          0      0      0      0
   339        100 209.54    177    268        100 110.06     46    212          0      0      0      0
   340        100 208.77    204    248        100 112.74     48    164          0      0      0      0
   341        100 208.75    177    248        100 147.44     46    181          0      0      0      0
   342        100  209.5    206    252        100 152.76    150    196          0      0      0      0
   343        100 211.75    188    498        100 136.49     46    194          0      0      0      0
   344        100 208.77    205    304        100 108.24     48    163          0      0      0      0
   345        100 209.42    177    264        100 123.81     45    183          0      0      0      0
   346        100 209.01    177    261        100  61.79     45    164          0      0      0      0
   347        100 208.75    176    282        100 128.13     45    177          0      0      0      0
   348        100 213.55    177    611        100  62.24     45    183          0      0      0      0
   349        100 209.87    204    270        100 125.59     48    172          0      0      0      0
   350        100 215.41    206    479        100  147.6     46    417          0      0      0      0
   351        100 215.62    203    795        100 108.39     48    604          0      0      0      0
   352        100 210.45    177    295        100  92.06     46    237          0      0      0      0
   353        100 208.62    177    251        100 132.23     46    195          0      0      0      0
   354        100 208.74    205    251        100  48.99     48     58          0      0      0      0
   355        100 209.33    203    251        100  96.85     48    163          0      0      0      0
   356        100 209.83    176    254        100  68.58     45    197          0      0      0      0
   357        100 210.18    205    247        100   49.3     48     61          0      0      0      0
   358        100 211.14    178    462        100  58.87     46    162          0      0      0      0
   359        100 209.48    205    259        100  49.28     48     60          0      0      0      0
   360        100  208.8    205    248        100  49.01     48     62          0      0      0      0
   361        100 210.95    176    255        100 101.06     46    199          0      0      0      0
   362        100 208.23    206    245        100 152.56    150    189          0      0      0      0
   363        100 210.49    206    299        100 153.57    150    243          0      0      0      0
   364        100 215.15    178    831        100 153.28     46    744          0      0      0      0
   365        100 210.16    205    265        100 149.55     48    209          0      0      0      0
   366        100 255.86    179   1521        100  95.86     46    373          0      0      0      0
   367        100 237.15    195    333        100 117.98     58    276          0      0      0      0
   368        100 239.83    206    512        100 135.03     58    447          0      0      0      0
   369        100 245.03    230    916        100  178.8     61    710          0      0      0      0
   370        100 232.49    191    514        100 139.34     59    442          0      0      0      0
   371        100 223.46    191    291        100  65.52     59    163          0      0      0      0
   372        100 222.76    191    263        100  64.35     58    164          0      0      0      0
