# PING PONG measurements (in us)
# Executed at: 14741.267537
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   260        100 192.69    134   1195        100  86.58     15   1167          0      0      0      0
   261        100 179.34    126    797        100  81.66     15    366          0      0      0      0
   262        100 190.52    126    838        100  88.51     15    544          0      0      0      0
   263        100 193.22    134    780        100  85.14     15    277          0      0      0      0
   264        100 186.97    134    708        100  85.27     15    549          0      0      0      0
   265        100 169.64    133    533        100  81.24     15    323          0      0      0      0
   266        100  184.8    123    696        100  81.99     15    247          0      0      0      0
   267        100 188.22    126    635        100  80.31     15    460          0      0      0      0
   268        100 180.65    126    674        100  81.84     15    301          0      0      0      0
   269        100  193.6    126    755        100  83.59     15    717          0      0      0      0
   270        100 183.38    127    729        100   81.1     15    260          0      0      0      0
   271        100 191.67    133    902        100  89.97     15    318          0      0      0      0
   272        100 189.25    126    592        100  88.38     15    443          0      0      0      0
   273        100 184.14    126    679        100   82.4     15    209          0      0      0      0
   274        100 188.68    133    678        100  87.22     15    223          0      0      0      0
   275        100 190.44    133    841        100  89.67     15    383          0      0      0      0
   276        100 150.21    126    509        100  65.54     15    206          0      0      0      0
   277        100 152.06    126    497        100  69.92     15    222          0      0      0      0
   278        100 192.59    123    809        100  92.58     15    325          0      0      0      0
   279        100 184.07    133    624        100  87.11     15    226          0      0      0      0
   280        100 196.27    126   1173        100     89     15    737          0      0      0      0
   281        100 190.31    127    551        100  88.09     15    298          0      0      0      0
   282        100  175.1    126    546        100  76.46     15    205          0      0      0      0
   283        100 196.99    126   1346        100  80.46     15    458          0      0      0      0
   284        100 195.03    133    980        100  92.34     15    559          0      0      0      0
   285        100 182.44    126    653        100   82.3     15    295          0      0      0      0
   286        100 182.27    133   1019        100  84.46     15    564          0      0      0      0
   287        100 159.77    126    549        100  74.03     15    321          0      0      0      0
   288        100 194.22    127    674        100  87.94     15    304          0      0      0      0
   289        100 212.56    132   3037        100 110.22     15   2671          0      0      0      0
   290        100 190.79    126   1092        100  84.96     15    557          0      0      0      0
   291        100  188.2    127    757        100  84.61     15    387          0      0      0      0
   292        100 189.22    126    821        100  76.02     15    251          0      0      0      0
   293        100 185.06    123    690        100  87.16     15    357          0      0      0      0
   294        100 190.45    133    626        100  86.54     15    524          0      0      0      0
   295        100 193.44    126   1254        100  92.94     15    833          0      0      0      0
   296        100  186.6    126    779        100  79.71     15    749          0      0      0      0
   297        100 171.87    123   1768        100  87.07     15   1607          0      0      0      0
   298        100 171.22    133    584        100  82.94     15    358          0      0      0      0
   299        100 189.17    126    872        100  86.65     15    547          0      0      0      0
   300        100 183.98    126    513        100  85.62     15    330          0      0      0      0
   301        100 193.04    126    655        100  83.45     15    228          0      0      0      0
   302        100 196.03    134    805        100  78.03     15    338          0      0      0      0
   303        100 170.16    126    748        100  72.24     15    317          0      0      0      0
   304        100  260.8    127   7748        100  84.81     15    360          0      0      0      0
   305        100 199.87    134    712        100   92.8     15    552          0      0      0      0
   306        100 190.28    133    600        100   93.6     15    545          0      0      0      0
   307        100 188.16    127    629        100  83.33     15    345          0      0      0      0
   308        100 183.24    123    649        100  79.59     15    316          0      0      0      0
   309        100 179.46    126    669        100  83.99     15    649          0      0      0      0
   310        100 183.02    134    697        100  86.28     15    312          0      0      0      0
   311        100 189.59    126    482        100  84.43     15    362          0      0      0      0
   312        100 196.68    126    806        100  84.31     15    539          0      0      0      0
   313        100 196.25    134   1011        100  84.82     15    290          0      0      0      0
   314        100 188.53    126    725        100   83.9     15    342          0      0      0      0
   315        100 197.93    126   1040        100  85.88     15    492          0      0      0      0
   316        100 184.26    126    494        100  80.12     15    251          0      0      0      0
   317        100 182.36    129    684        100  78.59     15    249          0      0      0      0
   318        100 185.07    134    574        100  87.02     15    252          0      0      0      0
   319        100 191.17    124    726        100  84.34     15    693          0      0      0      0
   320        100 183.25    126    724        100  83.92     15    288          0      0      0      0
   321        100 214.48    134   3348        100 111.49     15   2888          0      0      0      0
   322        100 168.13    130    727        100  72.33     15    388          0      0      0      0
   323        100 187.24    124    665        100   81.9     15    221          0      0      0      0
   324        100 173.08    134   1114        100  82.63     15    486          0      0      0      0
   325        100 185.13    124    662        100  82.21     15    352          0      0      0      0
   326        100 186.73    134   1104        100  86.77     15    340          0      0      0      0
   327        100 193.97    126    756        100  78.04     15    282          0      0      0      0
   328        100 165.46    134   1027        100  79.41     15    718          0      0      0      0
   329        100 173.69    133    540        100  79.77     15    210          0      0      0      0
   330        100 199.28    126    658        100  89.17     15    427          0      0      0      0
   331        100 184.58    134    746        100  85.44     15    307          0      0      0      0
   332        100 192.26    127    659        100  86.34     15    451          0      0      0      0
   333        100 198.75    126   1336        100  91.41     15    753          0      0      0      0
   334        100 185.15    134    636        100  79.95     15    196          0      0      0      0
   335        100 151.67    133    503        100  70.66     15    281          0      0      0      0
   336        100 157.11    124    659        100  66.88     15    243          0      0      0      0
   337        100 161.03    126    520        100  74.04     15    213          0      0      0      0
   338        100 180.59    126    744        100  85.33     15    281          0      0      0      0
   339        100 190.27    126   2258        100  75.69     15    308          0      0      0      0
   340        100 165.32    126    614        100  74.57     15    277          0      0      0      0
   341        100 156.29    127    723        100  71.85     15    233          0      0      0      0
