# PING PONG measurements (in us)
# Executed at: 14894.102135
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   193        100 166.07    128   2465        100  84.89     16   2145          0      0      0      0
   194        100 155.31    133    866        100  71.34     15    413          0      0      0      0
   195        100 152.04    135    519        100  71.84     15    326          0      0      0      0
   196        100 147.63    127    495        100  65.93     15    194          0      0      0      0
   197        100 151.65    127    491        100  69.07     15    369          0      0      0      0
   198        100 218.52    124   6006        100  76.41     15    929          0      0      0      0
   199        100 151.07    134    527        100  71.81     15    416          0      0      0      0
   200        100 156.16    127    879        100  66.68     15    329          0      0      0      0
   201        100 148.64    127    507        100  63.53     15    204          0      0      0      0
   202        100 147.12    125    512        100  69.19     15    232          0      0      0      0
   203        100 153.23    134    509        100  72.03     15    490          0      0      0      0
   204        100 153.33    127    585        100  71.87     15    400          0      0      0      0
   205        100 149.52    127    603        100  66.24     15    299          0      0      0      0
   206        100 150.61    125    489        100   64.2     15    208          0      0      0      0
   207        100 148.63    129    512        100  68.53     15    211          0      0      0      0
   208        100 175.18    135   2668        100  95.84     15   2645          0      0      0      0
   209        100 148.81    125    499        100  68.57     15    377          0      0      0      0
   210        100 155.57    128    534        100  72.86     15    514          0      0      0      0
   211        100 151.18    135    569        100  69.95     15    210          0      0      0      0
   212        100 147.03    128    611        100     65     15    222          0      0      0      0
   213        100 154.51    129    616        100  71.24     15    397          0      0      0      0
   214        100 147.98    135    523        100  69.83     15    255          0      0      0      0
   215        100 150.49    125    477        100  64.45     15    198          0      0      0      0
   216        100 154.38    135    519        100  72.08     15    200          0      0      0      0
   217        100 147.77    125    502        100  65.89     15    220          0      0      0      0
   218        100  145.2    125    478        100   63.2     15    199          0      0      0      0
   219        100 153.91    135    518        100  73.25     15    489          0      0      0      0
   220        100 150.82    126    590        100  68.47     15    339          0      0      0      0
   221        100 145.52    128    552        100  60.96     15    237          0      0      0      0
   222        100 153.29    125    711        100  69.24     15    386          0      0      0      0
   223        100 151.65    135    706        100  68.28     15    211          0      0      0      0
   224        100 147.78    125    506        100  64.53     15    205          0      0      0      0
   225        100 168.97    135   2749        100  90.52     15   2338          0      0      0      0
   226        100 154.16    127    904        100  68.75     15    450          0      0      0      0
   227        100 152.72    130    683        100  69.29     15    215          0      0      0      0
   228        100 147.31    127    494        100  67.76     15    215          0      0      0      0
   229        100 151.38    128    647        100  66.64     15    180          0      0      0      0
   230        100 149.57    127    629        100  68.46     15    308          0      0      0      0
   231        100 148.48    127    479        100  66.43     15    351          0      0      0      0
   232        100 146.36    125    479        100  69.58     15    206          0      0      0      0
   233        100 151.55    135    485        100  68.57     15    196          0      0      0      0
   234        100 149.11    127    661        100  68.05     15    378          0      0      0      0
   235        100 148.38    127    494        100  66.69     15    194          0      0      0      0
   236        100  150.7    127    508        100  69.16     15    488          0      0      0      0
   237        100 147.59    129    502        100   70.8     15    220          0      0      0      0
   238        100 150.01    128    482        100  68.61     15    262          0      0      0      0
   239        100 150.11    127    514        100  70.41     15    495          0      0      0      0
   240        100 146.43    128    518        100  69.09     15    217          0      0      0      0
   241        100 150.81    125    477        100  65.41     15    284          0      0      0      0
   242        100 154.33    135    730        100  72.31     15    406          0      0      0      0
   243        100 151.78    125    773        100  66.67     15    363          0      0      0      0
   244        100 148.52    135    503        100  69.95     15    201          0      0      0      0
   245        100 150.39    125    509        100  64.75     15    201          0      0      0      0
   246        100 149.13    135    534        100   76.2     15    292          0      0      0      0
   247        100 149.93    127    478        100   68.4     15    292          0      0      0      0
   248        100 148.92    128    495        100  63.01     15    194          0      0      0      0
   249        100 151.16    124    659        100  69.54     15    231          0      0      0      0
   250        100 151.57    135    505        100  71.88     15    463          0      0      0      0
   251        100 147.45    128    505        100  66.33     15    204          0      0      0      0
   252        100 157.95    127    727        100  72.51     15    421          0      0      0      0
   253        100  149.4    124    546        100  70.07     15    281          0      0      0      0
   254        100 151.47    135    544        100  70.33     15    302          0      0      0      0
   255        100 151.35    128    539        100  66.78     15    189          0      0      0      0
   256        100 151.11    128    853        100  68.86     15    507          0      0      0      0
   257        100 173.86    135   2927        100  93.03     16   2604          0      0      0      0
   258        100 152.98    128    562        100  69.11     15    329          0      0      0      0
   259        100 153.87    128    671        100  67.08     15    233          0      0      0      0
   260        100  156.2    135    757        100  73.54     15    451          0      0      0      0
   261        100 148.59    127    489        100   66.5     15    189          0      0      0      0
   262        100 155.91    127    544        100  70.59     15    465          0      0      0      0
   263        100 150.69    128    514        100  67.52     15    213          0      0      0      0
   264        100 147.34    128    482        100  68.43     15    183          0      0      0      0
   265        100 153.97    135    493        100  72.27     15    248          0      0      0      0
   266        100 152.81    126    499        100  65.89     15    218          0      0      0      0
   267        100 152.26    135    586        100  69.07     15    189          0      0      0      0
   268        100 153.68    127    737        100  70.04     15    488          0      0      0      0
   269        100 148.67    135    561        100  70.67     15    239          0      0      0      0
   270        100 145.94    125    475        100  66.12     16    205          0      0      0      0
   271        100 156.84    135    598        100  68.73     15    179          0      0      0      0
   272        100 155.27    126    777        100   71.8     15    693          0      0      0      0
   273        100 151.26    135    785        100   73.3     15    450          0      0      0      0
   274        100 150.89    125    511        100  69.94     15    277          0      0      0      0
   275        100 152.02    125    808        100  71.68     15    611          0      0      0      0
   276        100  151.4    128    951        100   68.2     15    210          0      0      0      0
   277        100 148.31    124    513        100  65.81     15    201          0      0      0      0
   278        100  153.7    125    553        100  66.99     15    212          0      0      0      0
   279        100 149.04    125    537        100  67.87     16    219          0      0      0      0
   280        100 146.95    125    476        100  66.13     15    197          0      0      0      0
   281        100 159.18    128    747        100  68.42     16    381          0      0      0      0
   282        100 147.43    124    519        100  64.65     16    233          0      0      0      0
   283        100 149.67    127    539        100  66.04     15    179          0      0      0      0
   284        100 151.58    127    534        100  69.81     16    252          0      0      0      0
   285        100 167.63    127   2155        100  74.65     15    974          0      0      0      0
   286        100  146.2    125    490        100  63.84     15    209          0      0      0      0
   287        100 151.25    135    518        100  74.73     15    255          0      0      0      0
   288        100 149.53    127    587        100  65.15     15    222          0      0      0      0
   289        100 173.22    125   2630        100  90.48     15   2324          0      0      0      0
   290        100 150.09    127    582        100  63.49     15    233          0      0      0      0
   291        100 148.67    124    530        100  69.07     15    227          0      0      0      0
   292        100 149.67    135    492        100   69.4     15    238          0      0      0      0
   293        100 160.15    128    987        100  66.25     15    263          0      0      0      0
   294        100 150.35    128    522        100  67.98     15    254          0      0      0      0
   295        100 147.48    125    504        100  70.23     15    222          0      0      0      0
   296        100 147.85    135    487        100  69.39     15    198          0      0      0      0
   297        100 150.49    127    614        100  67.04     15    311          0      0      0      0
   298        100 150.77    135    650        100  71.49     15    355          0      0      0      0
   299        100 149.58    127    496        100  67.41     15    195          0      0      0      0
   300        100 152.24    128    493        100  70.74     15    473          0      0      0      0
   301        100 159.65    127   1223        100  74.79     15    929          0      0      0      0
   302        100  549.7    128  23363        100  73.35     15    360          0      0      0      0
   303        100 157.91    128    520        100  69.99     15    216          0      0      0      0
   304        100 169.92    128    956        100  79.57     16    550          0      0      0      0
   305        100 167.64    135    646        100  78.49     15    504          0      0      0      0
   306        100 160.97    134    614        100  76.03     15    291          0      0      0      0
   307        100 165.47    125    786        100   74.8     16    414          0      0      0      0
   308        100 235.63    129   7082        100 143.73     16   7057          0      0      0      0
   309        100 171.21    128    659        100  72.13     15    401          0      0      0      0
   310        100 157.92    128    855        100  69.71     15    218          0      0      0      0
   311        100 165.43    129    660        100   74.5     15    340          0      0      0      0
   312        100 160.67    128    660        100  73.84     15    267          0      0      0      0
   313        100 163.52    127    512        100  74.52     15    494          0      0      0      0
   314        100 165.94    128    587        100  74.95     15    284          0      0      0      0
   315        100 158.66    128    490        100  75.95     15    333          0      0      0      0
   316        100 158.75    133    662        100   67.1     15    233          0      0      0      0
   317        100  148.3    124    719        100  65.94     15    228          0      0      0      0
   318        100 151.42    125    474        100  73.51     15    260          0      0      0      0
   319        100  167.9    128    513        100  75.91     15    187          0      0      0      0
   320        100 168.47    128    698        100  77.77     15    471          0      0      0      0
   321        100 180.04    128   2780        100  93.69     15   2454          0      0      0      0
   322        100 177.78    135    831        100  79.64     15    355          0      0      0      0
   323        100 162.85    125    692        100  72.26     15    278          0      0      0      0
   324        100 167.58    135    514        100  80.25     16    495          0      0      0      0
   325        100 155.34    127    540        100  68.92     15    380          0      0      0      0
   326        100 162.39    134    986        100  77.68     15    568          0      0      0      0
   327        100 163.49    127    477        100  73.81     15    337          0      0      0      0
   328        100 161.93    135    509        100  77.28     15    490          0      0      0      0
   329        100 170.13    127    806        100  74.81     15    358          0      0      0      0
   330        100 163.21    127    657        100  71.09     15    508          0      0      0      0
   331        100 147.73    125    541        100  70.59     15    249          0      0      0      0
   332        100 160.42    135    488        100  68.21     15    199          0      0      0      0
   333        100 163.54    125    719        100  68.76     15    295          0      0      0      0
   334        100 166.72    135    528        100  80.36     15    207          0      0      0      0
   335        100 162.86    125    663        100   72.7     15    313          0      0      0      0
   336        100 160.86    127    519        100  63.23     15    215          0      0      0      0
   337        100 165.94    128    507        100  73.03     15    225          0      0      0      0
   338        100 171.52    128    762        100  73.17     15    376          0      0      0      0
   339        100 163.72    127    535        100  72.96     15    319          0      0      0      0
   340        100 165.63    127    598        100   72.9     15    289          0      0      0      0
   341        100 158.66    128    572        100  70.95     16    270          0      0      0      0
   342        100 170.16    128    682        100  77.83     15    357          0      0      0      0
   343        100  172.4    127    919        100  82.66     15    587          0      0      0      0
   344        100 161.88    127    502        100  73.62     16    199          0      0      0      0
   345        100 174.83    127    639        100  75.37     15    288          0      0      0      0
   346        100 174.53    125    853        100  82.64     16    819          0      0      0      0
   347        100 162.87    127    498        100  71.29     15    197          0      0      0      0
   348        100 175.14    135    658        100  76.98     15    313          0      0      0      0
   349        100 168.09    135    825        100  78.93     15    470          0      0      0      0
   350        100 148.37    124    503        100   65.6     15    220          0      0      0      0
   351        100 150.19    125    513        100  64.66     15    201          0      0      0      0
   352        100 177.08    135    787        100  73.69     15    205          0      0      0      0
   353        100 189.79    128   3076        100  95.23     16   2586          0      0      0      0
   354        100 168.91    135    596        100     79     16    482          0      0      0      0
   355        100 164.46    128    774        100  76.75     15    708          0      0      0      0
   356        100 151.56    127    764        100  69.63     16    337          0      0      0      0
   357        100 156.32    127    697        100  71.35     15    543          0      0      0      0
   358        100  161.5    127    508        100  68.69     16    226          0      0      0      0
   359        100 172.28    125    619        100  81.06     16    599          0      0      0      0
   360        100 164.62    135    726        100  81.49     15    459          0      0      0      0
   361        100 168.28    127    552        100  75.55     16    336          0      0      0      0
   362        100 168.41    135    929        100  77.56     15    361          0      0      0      0
   363        100 162.08    125    720        100   74.2     15    700          0      0      0      0
   364        100 166.75    128    766        100   72.7     15    302          0      0      0      0
   365        100 164.11    125    762        100   76.1     15    409          0      0      0      0
   366        100 169.87    135    510        100  80.06     15    220          0      0      0      0
   367        100  168.5    128   1127        100  74.57     15    206          0      0      0      0
   368        100 165.29    135    634        100  74.64     15    318          0      0      0      0
   369        100 172.51    127    838        100  79.05     15    627          0      0      0      0
   370        100 165.58    127    498        100  73.26     15    197          0      0      0      0
   371        100 172.11    135    637        100  84.34     15    512          0      0      0      0
   372        100 158.52    128    514        100  69.89     15    212          0      0      0      0
   373        100 170.05    127    621        100  73.78     15    318          0      0      0      0
   374        100 162.56    124    489        100  72.35     15    208          0      0      0      0
   375        100 173.26    135    703        100  81.03     15    678          0      0      0      0
   376        100 168.23    128    500        100  75.79     15    198          0      0      0      0
   377        100 171.14    127    622        100  78.22     15    297          0      0      0      0
   378        100 159.69    134    553        100  73.98     16    348          0      0      0      0
   379        100 168.15    128    983        100  71.57     15    283          0      0      0      0
   380        100 159.74    135    619        100  73.56     15    411          0      0      0      0
   381        100 154.52    127    579        100   69.9     16    275          0      0      0      0
   382        100 166.24    135    907        100  79.27     15    370          0      0      0      0
   383        100 175.62    126   1268        100  76.69     15    643          0      0      0      0
   384        100 165.44    135    561        100  76.58     15    216          0      0      0      0
   385        100 196.98    128   3058        100  99.92     16   2620          0      0      0      0
   386        100 166.57    128    818        100  72.54     15    348          0      0      0      0
   387        100 166.55    128    528        100  76.21     15    205          0      0      0      0
   388        100 161.93    135    510        100  75.31     15    191          0      0      0      0
   389        100 168.31    125    576        100  76.68     16    527          0      0      0      0
   390        100 148.58    127    529        100  65.13     15    232          0      0      0      0
   391        100 147.36    128    513        100  67.57     15    212          0      0      0      0
   392        100 151.07    128    504        100  72.04     15    393          0      0      0      0
   393        100 156.45    127    652        100  69.27     15    218          0      0      0      0
   394        100 167.17    128    761        100  75.89     15    451          0      0      0      0
   395        100 176.06    127   1071        100  82.42     15   1049          0      0      0      0
   396        100 212.76    128   5867        100  73.39     15    388          0      0      0      0
   397        100 153.84    135    547        100  71.83     15    319          0      0      0      0
   398        100 179.31    126   1278        100  84.17     16   1254          0      0      0      0
   399        100 168.93    135    820        100  83.23     15    308          0      0      0      0
   400        100 166.64    125    522        100  76.42     15    357          0      0      0      0
   401        100 174.74    135    689        100     83     15    496          0      0      0      0
   402        100 186.18    125   2082        100  76.28     15    338          0      0      0      0
   403        100 164.86    128    496        100  70.34     15    213          0      0      0      0
   404        100 173.82    128    797        100  79.19     15    775          0      0      0      0
   405        100 169.81    128    576        100  77.57     16    390          0      0      0      0
   406        100  174.4    128    892        100  80.31     16    538          0      0      0      0
   407        100 167.99    129    690        100  78.77     15    221          0      0      0      0
   408        100 176.14    135    887        100  81.39     16    576          0      0      0      0
   409        100 167.08    124    538        100  73.25     15    234          0      0      0      0
   410        100 153.67    128    703        100  66.33     15    371          0      0      0      0
   411        100  153.4    124    663        100  71.68     15    314          0      0      0      0
   412        100 167.27    135    659        100  80.89     15    496          0      0      0      0
   413        100 167.31    128    535        100  76.04     15    232          0      0      0      0
   414        100 167.13    128    568        100  67.41     15    266          0      0      0      0
   415        100 173.52    125   1175        100  71.44     15    233          0      0      0      0
   416        100  173.7    135    978        100   78.9     15    225          0      0      0      0
   417        100 191.41    128   3035        100  96.13     15   2729          0      0      0      0
   418        100 172.13    128    655        100  76.33     15    447          0      0      0      0
   419        100  166.3    127    536        100  68.19     15    210          0      0      0      0
   420        100 166.12    125    479        100  71.93     15    199          0      0      0      0
   421        100 171.14    125    540        100  72.43     16    242          0      0      0      0
   422        100 175.06    127    503        100  73.71     15    224          0      0      0      0
   423        100 172.81    128    888        100  76.98     15    422          0      0      0      0
   424        100 170.24    127    896        100   79.8     15    591          0      0      0      0
   425        100 177.38    127    506        100  78.67     16    205          0      0      0      0
   426        100 172.21    128    575        100  77.13     15    274          0      0      0      0
